"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Fmnl3"	1.19925151219929	0.148328524372709	0.986123760074636	0.150415729118506	0.880436632406457	NA
"Tmbim6"	3.70365895041736	0.317241170259399	0.938305915940572	0.338099936140115	0.735287878665082	NA
"Nckap5l"	0.738194690832762	0.146973479313671	0.834066420986904	0.176213159546413	0.860126482732289	NA
"Bcdin3d"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Faim2"	0	NA	NA	NA	NA	NA
"Aqp2"	0	NA	NA	NA	NA	NA
"Aqp5"	0	NA	NA	NA	NA	NA
"Aqp6"	0	NA	NA	NA	NA	NA
"Racgap1"	3.41802569444078	-0.0880035337125341	0.947835318857381	-0.0928468605903215	0.926025222400865	NA
"Asic1"	0.729699304322415	-0.192598804115248	0.832053742506083	-0.231473995339718	0.816946585613013	NA
"Smarcd1"	11.2590126965515	-0.774073186009276	0.649180929301642	-1.19238435861322	0.233110570516932	0.999227153164369
"Gpd1"	0	NA	NA	NA	NA	NA
"Cox14"	0	NA	NA	NA	NA	NA
"Cers5"	3.0774603437068	1.55725205384559	1.00421930557725	1.55070913813039	0.120971403609458	NA
"Lima1"	9.67454551890671	0.67740751656188	0.692531432024821	0.978161402120447	0.32799450308539	0.999227153164369
"1700030F18Rik"	0	NA	NA	NA	NA	NA
"Larp4"	5.23498042684029	-0.909725583036311	0.850817222448736	-1.06923738616625	0.28496271640948	0.999227153164369
"2310068J16Rik"	0	NA	NA	NA	NA	NA
"Dip2b"	1.66880372007617	0.578395099646102	1.07631090016689	0.537386641310068	0.591000568908585	NA
"Mir3473"	0	NA	NA	NA	NA	NA
"Atf1"	0.482237704130426	-0.0137507758879931	0.78797011559185	-0.0174508850220351	0.986076914946203	NA
"Tmprss12"	0	NA	NA	NA	NA	NA
"Mettl7a1"	0	NA	NA	NA	NA	NA
"Mettl7a3"	0	NA	NA	NA	NA	NA
"Mettl7a2Higd1c"	0	NA	NA	NA	NA	NA
"Mettl7a2"	0	NA	NA	NA	NA	NA
"Higd1c"	0	NA	NA	NA	NA	NA
"Slc11a2"	1.73653647811106	-0.29349532923558	1.07480851447509	-0.273067551366502	0.784801289387438	NA
"Gm5475"	0	NA	NA	NA	NA	NA
"Letmd1"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Csrnp2"	1.48907487791907	-0.0689805675825515	1.07363004671789	-0.0642498482539927	0.948771286188769	NA
"Tfcp2"	1.01102728353185	-0.942723650899181	0.940896373870034	-1.00194205980583	0.316371577241674	NA
"Pou6f1"	0.704328311815314	0.630618676385513	0.838444797927726	0.75212903454602	0.451973464928414	NA
"C330013E15Rik"	0	NA	NA	NA	NA	NA
"Dazap2"	3.66548729463277	-0.232259700240754	0.930755660214462	-0.249538853394926	0.802943990557852	NA
"Smagp"	0.772061069850209	-0.21823580378329	0.844727365465362	-0.258350578784746	0.7961363545359	NA
"Bin2"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Mir6961"	0	NA	NA	NA	NA	NA
"Cela1"	0	NA	NA	NA	NA	NA
"Galnt6"	2.18071769348084	0.955586411724776	1.05776835013494	0.903398566995193	0.366314400270647	NA
"I730030J21Rik"	0	NA	NA	NA	NA	NA
"Slc4a8"	1.24580338747029	-0.690404671753864	1.02645634399907	-0.672609873561746	0.501195518577147	NA
"Scn8a"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Fignl2"	0	NA	NA	NA	NA	NA
"Ankrd33"	0	NA	NA	NA	NA	NA
"Acvrl1"	0	NA	NA	NA	NA	NA
"Acvr1b"	1.25429877398064	-0.257182061206097	1.02863560345378	-0.250022515595002	0.802569936557723	NA
"Mir6962"	0	NA	NA	NA	NA	NA
"A330009N23Rik"	0	NA	NA	NA	NA	NA
"AU021063"	0	NA	NA	NA	NA	NA
"Grasp"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Nr4a1"	0.469552207876876	0.533257993026978	0.794596772670057	0.671105158450479	0.502153541014868	NA
"Atg101"	1.44671311239128	-0.0367267802588161	1.06094316037404	-0.0346171045071519	0.972385062249644	NA
"6030408B16Rik"	0	NA	NA	NA	NA	NA
"Krt80"	0	NA	NA	NA	NA	NA
"Mir1941"	0	NA	NA	NA	NA	NA
"Krt7"	0	NA	NA	NA	NA	NA
"Krt85"	0	NA	NA	NA	NA	NA
"Krt83"	0	NA	NA	NA	NA	NA
"1700011A15Rik"	0	NA	NA	NA	NA	NA
"Krt81"	0	NA	NA	NA	NA	NA
"Krt86"	0	NA	NA	NA	NA	NA
"5430421N21Rik"	0	NA	NA	NA	NA	NA
"Gm6042"	0	NA	NA	NA	NA	NA
"Krt84"	0	NA	NA	NA	NA	NA
"Krt82"	0	NA	NA	NA	NA	NA
"4732456N10Rik"	0	NA	NA	NA	NA	NA
"Krt75"	0	NA	NA	NA	NA	NA
"Gm5476"	0	NA	NA	NA	NA	NA
"Gm5477"	0	NA	NA	NA	NA	NA
"Gm5414"	0	NA	NA	NA	NA	NA
"Gm5478"	0	NA	NA	NA	NA	NA
"Krt6b"	0	NA	NA	NA	NA	NA
"Krt6a"	0	NA	NA	NA	NA	NA
"Krt5"	0	NA	NA	NA	NA	NA
"Krt71"	0	NA	NA	NA	NA	NA
"Krt74"	0	NA	NA	NA	NA	NA
"Krt72"	0	NA	NA	NA	NA	NA
"Krt73"	0	NA	NA	NA	NA	NA
"Krt2"	0	NA	NA	NA	NA	NA
"Krt1"	0	NA	NA	NA	NA	NA
"Krt77"	0	NA	NA	NA	NA	NA
"Krt76"	0	NA	NA	NA	NA	NA
"Krt4"	0	NA	NA	NA	NA	NA
"Krt79"	0	NA	NA	NA	NA	NA
"Krt78"	0	NA	NA	NA	NA	NA
"Krt8"	0	NA	NA	NA	NA	NA
"Krt18"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Eif4b"	24.7660888559945	0.01165925846591	0.473481095223421	0.0246245490760479	0.980354437903616	0.999227153164369
"Tenc1"	0	NA	NA	NA	NA	NA
"Spryd3"	1.21193700845284	-0.201597970204894	0.989978027556332	-0.203638832977455	0.838635744614259	NA
"Igfbp6"	0	NA	NA	NA	NA	NA
"Soat2"	0	NA	NA	NA	NA	NA
"Csad"	0.964475408260853	-0.0197002600967108	0.911360619148327	-0.0216163170569306	0.982754017443789	NA
"Zfp740"	4.16890588152709	-0.225015389743434	0.907620969996783	-0.247917795182974	0.804198011081008	NA
"Itgb7"	0.469552207876876	0.533257993026978	0.794596772670057	0.671105158450479	0.502153541014868	NA
"Rarg"	2.78143014066036	-1.48833711726947	1.01773578538621	-1.46240029941039	0.14363154744454	NA
"Mfsd5"	2.70101188637191	-0.267776361222031	0.992716206278576	-0.269741099750806	0.787359439081184	NA
"Espl1"	7.91911670721545	-0.272271654329788	0.75907807691919	-0.358687284758421	0.719829041578903	0.999227153164369
"Pfdn5"	1.01102728353185	-0.942723650899181	0.940896373870034	-1.00194205980583	0.316371577241674	NA
"Myg1"	1.68998460284006	0.594540862560477	1.07714710205016	0.55195883777515	0.580976555159563	NA
"Aaas"	4.9155959588702	0.119381323801905	0.867614925609797	0.137597130106999	0.890558823797124	NA
"Sp7"	0	NA	NA	NA	NA	NA
"Sp1"	12.8916614884265	0.334299567211158	0.632891210872162	0.528210159136944	0.59735347901706	0.999227153164369
"Amhr2"	0.482237704130426	-0.0137507758879931	0.78797011559185	-0.0174508850220351	0.986076914946203	NA
"Prr13"	1.91207521052495	1.32950546768692	1.07423158478023	1.23763393901597	0.215851824159155	NA
"Pcbp2"	16.5532304949163	-1.14626726582619	0.558256750457435	-2.05329763569708	0.0400437200375902	0.964252778505172
"Map3k12"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Tarbp2"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Npff"	0	NA	NA	NA	NA	NA
"Atf7"	0	NA	NA	NA	NA	NA
"Atp5g2"	0	NA	NA	NA	NA	NA
"Mir688"	0	NA	NA	NA	NA	NA
"Calcoco1"	1.04070355280609	-0.422557903203009	0.936265632761861	-0.451322667859247	0.651757009772009	NA
"Cistr-act"	0	NA	NA	NA	NA	NA
"Hoxc13"	0	NA	NA	NA	NA	NA
"Hoxc12"	0	NA	NA	NA	NA	NA
"Hotair"	0	NA	NA	NA	NA	NA
"Hoxc11"	0	NA	NA	NA	NA	NA
"Hoxc10"	0	NA	NA	NA	NA	NA
"Mir196a-2"	0	NA	NA	NA	NA	NA
"Hoxc9"	0	NA	NA	NA	NA	NA
"Hoxc8"	0	NA	NA	NA	NA	NA
"Hoxc6"	0	NA	NA	NA	NA	NA
"Hoxc5"	0	NA	NA	NA	NA	NA
"Mir615"	0	NA	NA	NA	NA	NA
"Hoxc4"	0	NA	NA	NA	NA	NA
"D930007P13Rik"	0	NA	NA	NA	NA	NA
"Smug1"	1.19925151219929	0.165616214916477	1.01665534663613	0.162903008836241	0.870594801767488	NA
"Cbx5"	19.2859353781459	-0.200390881783485	0.515079386824843	-0.389048536806675	0.697240241940048	0.999227153164369
"Mir421"	0	NA	NA	NA	NA	NA
"Hnrnpa1"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"Gm10052"	0	NA	NA	NA	NA	NA
"Gm5643"	0	NA	NA	NA	NA	NA
"Nfe2"	0	NA	NA	NA	NA	NA
"Copz1"	4.57922071787942	0.774918353467803	0.887161794001012	0.873480303939824	0.382401337215018	NA
"Mir148b"	0	NA	NA	NA	NA	NA
"Gpr84"	0	NA	NA	NA	NA	NA
"Zfp385a"	0.772061069850209	-0.21823580378329	0.844727365465362	-0.258350578784746	0.7961363545359	NA
"Itga5"	0.964475408260853	-0.0226690583448142	0.949650095020435	-0.0238709588549311	0.980955539156207	NA
"Mir6963"	0	NA	NA	NA	NA	NA
"Gtsf1"	0	NA	NA	NA	NA	NA
"BC048502"	0	NA	NA	NA	NA	NA
"Nckap1l"	0	NA	NA	NA	NA	NA
"Pde1b"	0.9729707947712	0.361117410550629	0.953908421011954	0.378566120810148	0.70501008446361	NA
"Ppp1r1a"	0.516104083147874	-0.555335537120785	0.800369105616121	-0.693849291813044	0.487776726738759	NA
"Glycam1"	0	NA	NA	NA	NA	NA
"Mucl1"	0	NA	NA	NA	NA	NA
"Spt1"	0	NA	NA	NA	NA	NA
"Olfr161"	0	NA	NA	NA	NA	NA
"Mefv"	0	NA	NA	NA	NA	NA
"Zfp263"	1.70267009909361	0.152311466107171	1.07643601182003	0.141496070769357	0.887478063886941	NA
"Olfr15"	0	NA	NA	NA	NA	NA
"Zfp174"	0	NA	NA	NA	NA	NA
"Zfp597"	0	NA	NA	NA	NA	NA
"Naa60"	0.939104415753752	0.852124674350252	0.919245928385323	0.926982266700957	0.35393574158185	NA
"1700037C18Rik"	0	NA	NA	NA	NA	NA
"Cluap1"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Nlrc3"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Slx4"	1.24580338747029	-0.690404671753864	1.02645634399907	-0.672609873561746	0.501195518577147	NA
"Dnase1"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Trap1"	7.7986252365829	-1.03906110820763	0.751149355238446	-1.38329494788395	0.166574446491324	0.999227153164369
"Crebbp"	2.18490780322404	0.129072457873549	1.04109240653315	0.123977907305426	0.901332767507345	NA
"4930455F16Rik"	0	NA	NA	NA	NA	NA
"Gm5766"	0	NA	NA	NA	NA	NA
"Adcy9"	0.964475408260853	-0.0226690583448142	0.949650095020435	-0.0238709588549311	0.980955539156207	NA
"Srl"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Tfap4"	1.00683717378865	-0.0506128138558304	0.961858332234368	-0.0526198216095487	0.958034823487816	NA
"Glis2"	2.88074072852901	0.262711752801091	1.00817026912773	0.260582721833672	0.794414315430733	NA
"Pam16"	0	NA	NA	NA	NA	NA
"Coro7"	0.939104415753752	0.715134401098043	0.870858224773378	0.821183495492784	0.411541756108402	NA
"Vasn"	0	NA	NA	NA	NA	NA
"Dnaja3"	3.02470163110914	-0.81338264434812	0.974448886805207	-0.834710424899603	0.403880770580303	NA
"Nmral1"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Hmox2"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Cdip1"	1.50176037417262	-0.48849385413605	1.06835088477054	-0.457241025490392	0.64749781349882	NA
"4930562C15Rik"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Ubald1"	0.729699304322415	-0.192598804115248	0.832053742506083	-0.231473995339718	0.816946585613013	NA
"Mgrn1"	2.97814975583815	-0.105790892275113	0.971218688250459	-0.108925923229178	0.913261245214014	NA
"Gm16861"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Nudt16l1"	0.951789912007303	0.375582832060041	0.947740176567793	0.39629303615702	0.691888863954796	NA
"Anks3"	0.729699304322415	-0.192598804115248	0.832053742506083	-0.231473995339718	0.816946585613013	NA
"4930451G09Rik"	0	NA	NA	NA	NA	NA
"Sept12"	0	NA	NA	NA	NA	NA
"Smim22"	0	NA	NA	NA	NA	NA
"Rogdi"	0.98565629102475	-0.0406860351197365	0.986808040163627	-0.0412299388166621	0.967112586234703	NA
"Glyr1"	6.38348995402538	0.0725871138799887	0.799312528431538	0.0908119306254636	0.927642029956535	0.999227153164369
"Ubn1"	2.22726956875184	0.104503109846278	1.04317748067237	0.100177689590195	0.920203258029023	NA
"Ppl"	0	NA	NA	NA	NA	NA
"Sec14l5"	0	NA	NA	NA	NA	NA
"Nagpa"	0.717013808068864	0.161411292747297	0.828084581884091	0.194921263212084	0.84545458782496	NA
"AU021092"	0	NA	NA	NA	NA	NA
"Alg1"	0.469552207876876	0.533257993026978	0.794596772670057	0.671105158450479	0.502153541014868	NA
"Fam86"	0.469552207876876	0.496029444800976	0.773482146461635	0.64129398082439	0.521331699190374	NA
"Rbfox1"	0	NA	NA	NA	NA	NA
"1700123O21Rik"	0	NA	NA	NA	NA	NA
"Cldn26"	0	NA	NA	NA	NA	NA
"Mettl22"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Abat"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Tmem186"	0.977160904514403	-0.374179464552223	0.915513438432966	-0.408709964096961	0.682752520614522	NA
"Pmm2"	0.951789912007303	0.375582832060041	0.947740176567793	0.39629303615702	0.691888863954796	NA
"Carhsp1"	2.00517896106695	-0.520800996205362	1.05814317764215	-0.492183862457875	0.62258937149772	NA
"Usp7"	18.3021806476807	0.206114275845339	0.528572014111741	0.389945495301546	0.696576851148249	0.999227153164369
"1810013L24Rik"	1.69417471258327	-0.244506264697204	1.07680762126816	-0.227065874969615	0.820372518832196	NA
"Grin2a"	0	NA	NA	NA	NA	NA
"Rpl39l"	0	NA	NA	NA	NA	NA
"Atf7ip2"	0.494923200383977	-0.509944709005495	0.776203402966891	-0.656973039613492	0.511198252052982	NA
"Emp2"	0	NA	NA	NA	NA	NA
"Tekt5"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Nubp1"	1.9501316992856	-0.0674689918294996	1.06174269547458	-0.0635455201312613	0.94933211263954	NA
"Tvp23a"	0	NA	NA	NA	NA	NA
"Ciita"	0	NA	NA	NA	NA	NA
"Dexi"	0	NA	NA	NA	NA	NA
"Clec16a"	1.9713125820495	-0.0797527684125904	1.06039919576288	-0.075210136645958	0.940047519322177	NA
"Socs1"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Tnp2"	0	NA	NA	NA	NA	NA
"Prm3"	0	NA	NA	NA	NA	NA
"Prm2"	0	NA	NA	NA	NA	NA
"Prm1"	0	NA	NA	NA	NA	NA
"Rmi2"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Litaf"	1.27547965674453	-0.269593211821243	1.03002429687867	-0.261734808235305	0.793525902643556	NA
"Gm4262"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Snn"	0.503418586894324	-0.0294079971560354	0.78947349828837	-0.0372501385034379	0.970285561583711	NA
"Txndc11"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Zc3h7a"	0.704328311815314	0.630618676385513	0.838444797927726	0.75212903454602	0.451973464928414	NA
"Rsl1d1"	10.8845809668	-0.127922379472646	0.650567000140319	-0.196632136959076	0.844115419892608	0.999227153164369
"2610020C07Rik"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Gspt1"	10.812542931998	-0.231685727524112	0.65550545311696	-0.353445919362585	0.723754165689937	0.999227153164369
"Mir1945"	0	NA	NA	NA	NA	NA
"Tnfrsf17"	0	NA	NA	NA	NA	NA
"Snx29"	0	NA	NA	NA	NA	NA
"Cpped1"	2.24845045151573	0.0896062476161269	1.05098631857047	0.0852591951320613	0.932055330934205	NA
"Gm9961"	0	NA	NA	NA	NA	NA
"Shisa9"	0	NA	NA	NA	NA	NA
"1700003L19Rik"	0	NA	NA	NA	NA	NA
"Ercc4"	1.9247607067785	0.810899457761588	1.06694600610998	0.760019207268116	0.447243103914136	NA
"Mkl2"	1.9501316992856	-0.0674689918294996	1.06174269547458	-0.0635455201312613	0.94933211263954	NA
"Mir193b"	0	NA	NA	NA	NA	NA
"Mir365-1"	0	NA	NA	NA	NA	NA
"Mir6365"	0	NA	NA	NA	NA	NA
"2310015D24Rik"	0	NA	NA	NA	NA	NA
"Parn"	1.77040285712851	-0.772181376917601	1.07459001722935	-0.718582310031636	0.472398316192888	NA
"Bfar"	0.98565629102475	-0.0406860351197365	0.986808040163627	-0.0412299388166621	0.967112586234703	NA
"3110001I22Rik"	0	NA	NA	NA	NA	NA
"Pla2g10"	0	NA	NA	NA	NA	NA
"Pla2g10os"	0	NA	NA	NA	NA	NA
"Rrn3"	8.63613051528431	-0.191321090451745	0.705626830665465	-0.271136360094632	0.786286157296427	0.999227153164369
"Ntan1"	0.9729707947712	0.361117410550629	0.953908421011954	0.378566120810148	0.70501008446361	NA
"Pdxdc1"	4.01885330864424	-0.395113876151363	0.919620185081128	-0.429648981787526	0.6674510006526	NA
"Mpv17l"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Ifitm7"	0	NA	NA	NA	NA	NA
"2900011O08Rik"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Marf1"	2.13835592795304	0.990682654443814	1.05836500041446	0.93605009052251	0.349247398172129	NA
"Mir484"	0	NA	NA	NA	NA	NA
"Nde1"	3.97230143337324	0.148614944242852	0.939987902635072	0.158103039226611	0.874375605778363	NA
"Myh11"	0	NA	NA	NA	NA	NA
"Fopnl"	0	NA	NA	NA	NA	NA
"Abcc1"	2.91460710754646	-0.0775938863243409	0.983160448783007	-0.0789229127558879	0.937093938340727	NA
"A630010A05Rik"	0	NA	NA	NA	NA	NA
"Snai2"	0	NA	NA	NA	NA	NA
"Efcab1"	0	NA	NA	NA	NA	NA
"Ube2v2"	0.537284965911771	-0.516526083152326	0.779425445473436	-0.662701078277703	0.507522019066345	NA
"Mcm4"	14.6770383909923	-0.628193582597517	0.576049069506471	-1.09052095707006	0.275483726828942	0.999227153164369
"Prkdc"	3.32721049308248	-1.33096436246978	0.974115181127894	-1.36633160867969	0.171834904213021	NA
"Mzt2"	0	NA	NA	NA	NA	NA
"Cebpd"	0	NA	NA	NA	NA	NA
"Spidr"	0.717013808068864	0.18550819629362	0.873287552260848	0.212425100773919	0.83177540501117	NA
"Pkp2"	1.01102728353185	-0.942723650899181	0.940896373870034	-1.00194205980583	0.316371577241674	NA
"Yars2"	1.71535559534716	-0.259817093917639	1.07718192514094	-0.241200755279703	0.809399525549926	NA
"Dnm1l"	7.12587475460134	-0.194332618477384	0.759751997869314	-0.255784280952706	0.798117412222815	0.999227153164369
"Fgd4"	0.738194690832762	0.146973479313671	0.834066420986904	0.176213159546413	0.860126482732289	NA
"Olfr19"	0	NA	NA	NA	NA	NA
"4933404G15Rik"	0	NA	NA	NA	NA	NA
"Spag6"	0	NA	NA	NA	NA	NA
"Rpl31-ps12"	0	NA	NA	NA	NA	NA
"Igll1"	0	NA	NA	NA	NA	NA
"Vpreb1"	0	NA	NA	NA	NA	NA
"Top3b"	3.31223644764523	1.6697427621166	0.992702780817062	1.6820168074298	0.0925655808061187	NA
"Ppm1f"	2.25683067100214	-1.70437026468125	1.06036220143432	-1.60734724641806	0.107978215464179	NA
"Mapk1"	9.16922537145288	-0.0616671979918013	0.702063091925911	-0.0878371170639877	0.930006136611666	0.999227153164369
"Ypel1"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Ppil2"	1.66880372007617	0.578395099646101	1.07631090016689	0.537386641310067	0.591000568908585	NA
"2610318N02Rik"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Mir130b"	0	NA	NA	NA	NA	NA
"Mir301b"	0	NA	NA	NA	NA	NA
"Sdf2l1"	0.482237704130426	-0.013750775887993	0.78797011559185	-0.017450885022035	0.986076914946203	NA
"Ccdc116"	0	NA	NA	NA	NA	NA
"Ydjc"	0.482237704130426	-0.0137507758879931	0.78797011559185	-0.0174508850220351	0.986076914946203	NA
"Ube2l3"	3.69935367365022	-0.531933738009108	0.929555423682717	-0.57224531690826	0.567155790362755	NA
"Rimbp3"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Hic2"	6.54203791341857	0.353345320052023	0.793114531396005	0.445516134258794	0.655946802698267	0.999227153164369
"Tmem191c"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Pi4ka"	4.70619084743886	-0.469693716426424	0.870513071221624	-0.539559636671836	0.589500758938102	NA
"Serpind1"	0	NA	NA	NA	NA	NA
"Snap29"	0.750880187086312	-0.236144760786094	0.882801097176163	-0.267494865538178	0.789088166899326	NA
"Crkl"	4.41217737197588	0.14667497921383	0.882862801823378	0.16613564294577	0.868050204893846	NA
"Aifm3"	0	NA	NA	NA	NA	NA
"Lztr1"	1.50176037417262	-0.48849385413605	1.06835088477054	-0.457241025490392	0.64749781349882	NA
"Thap7"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"4930451C15Rik"	0	NA	NA	NA	NA	NA
"P2rx6"	0	NA	NA	NA	NA	NA
"Slc7a4"	0	NA	NA	NA	NA	NA
"Smpd4"	7.885250328198	-0.117522804284455	0.730599566078914	-0.160858026394942	0.872205221792348	0.999227153164369
"Ccdc74a"	0	NA	NA	NA	NA	NA
"Med15"	3.65280179837922	0.0549756004837864	0.927587980212308	0.0592672626818682	0.952739235856442	NA
"Klhl22"	4.55384972537232	1.35169387514192	0.907730729873829	1.48909123670387	0.136463345115122	NA
"Scarf2"	0	NA	NA	NA	NA	NA
"B830017H08Rik"	0	NA	NA	NA	NA	NA
"Car15"	0	NA	NA	NA	NA	NA
"Dgcr2"	3.04588251387304	-0.808990153965385	0.984347252390002	-0.821854433992833	0.41115974892424	NA
"Tssk1"	0	NA	NA	NA	NA	NA
"Tssk2"	0	NA	NA	NA	NA	NA
"Dgcr14"	1.0195226700422	-0.462943649571232	0.967952704857705	-0.478270939528278	0.632457377244101	NA
"Gsc2"	0	NA	NA	NA	NA	NA
"Slc25a1"	3.14519310174169	0.734798981038909	0.97434243619485	0.754148596779339	0.450759999437993	NA
"Vpreb2"	0	NA	NA	NA	NA	NA
"Dgcr6"	1.22043239496319	0.166220962909453	1.04101570196227	0.159671907538122	0.873139531477074	NA
"Prodh"	1.48057949140873	-0.497130908585934	1.07233266972611	-0.463597652688236	0.642936036416597	NA
"Rtn4r"	0	NA	NA	NA	NA	NA
"Mir6366"	0	NA	NA	NA	NA	NA
"4933432I09Rik"	0	NA	NA	NA	NA	NA
"Zdhhc8"	0.964475408260853	-0.0226690583448142	0.949650095020435	-0.0238709588549311	0.980955539156207	NA
"Ranbp1"	7.65896961076991	-0.0429012867185603	0.752811985164982	-0.056988049558162	0.954554714741897	0.999227153164369
"Trmt2a"	2.22726956875184	0.10621757126076	1.03817695920393	0.102311624544439	0.918509328676186	NA
"Dgcr8"	2.70101188637191	-0.267776361222031	0.992716206278576	-0.269741099750806	0.787359439081184	NA
"Mir1306"	0	NA	NA	NA	NA	NA
"Tango2"	0	NA	NA	NA	NA	NA
"Mir185"	0	NA	NA	NA	NA	NA
"Arvcf"	1.68998460284006	0.604325656561379	1.07670863439306	0.561271301499347	0.574612602485835	NA
"Comt"	0.268642482955885	-0.43929533429559	0.737831958113401	-0.595386699457755	0.551585014102991	NA
"Txnrd2"	0.482237704130426	-0.0137507758879931	0.78797011559185	-0.0174508850220351	0.986076914946203	NA
"Gnb1l"	0	NA	NA	NA	NA	NA
"Tbx1"	0	NA	NA	NA	NA	NA
"Gp1bb"	0	NA	NA	NA	NA	NA
"Sept5"	0	NA	NA	NA	NA	NA
"Cldn5"	0.247461600191988	-0.431760461295269	0.733298337348993	-0.58879236363219	0.556000569113249	NA
"Cdc45"	1.23311789121674	-0.241614976003134	1.02424276958246	-0.235896198810004	0.813513217936848	NA
"Ufd1l"	1.44671311239128	-0.036726780258816	1.06094316037404	-0.0346171045071519	0.972385062249644	NA
"2510002D24Rik"	0.482237704130426	-0.0137507758879931	0.78797011559185	-0.0174508850220351	0.986076914946203	NA
"Mrpl40"	1.45520849890163	0.38035293166523	1.07055957948714	0.355284226074965	0.722376671416592	NA
"Hira"	5.64098998642547	-0.60740935813584	0.843591919207413	-0.720027473362386	0.471508080307324	0.999227153164369
"Olfr164"	0	NA	NA	NA	NA	NA
"Olfr165"	0	NA	NA	NA	NA	NA
"Olfr166"	0	NA	NA	NA	NA	NA
"Olfr167"	0	NA	NA	NA	NA	NA
"Olfr168"	0	NA	NA	NA	NA	NA
"Olfr169"	0	NA	NA	NA	NA	NA
"Olfr170"	0	NA	NA	NA	NA	NA
"Olfr171"	0	NA	NA	NA	NA	NA
"Lamp3"	0	NA	NA	NA	NA	NA
"B3gnt5"	1.22043239496319	0.166220962909453	1.04101570196227	0.159671907538122	0.873139531477074	NA
"A930003A15Rik"	0	NA	NA	NA	NA	NA
"Klhl6"	0.234776103938438	0.414495460440354	0.729606434781522	0.568108285070805	0.569961442371383	NA
"Klhl24"	4.47991013001077	-0.365484255698357	0.883701475735849	-0.413583394091339	0.679179236727395	NA
"Yeats2"	3.04588251387304	-0.814428605213237	0.979654499974227	-0.831342687891153	0.405780065816116	NA
"Map6d1"	0	NA	NA	NA	NA	NA
"Parl"	1.0195226700422	-0.462943649571232	0.967952704857705	-0.478270939528278	0.632457377244101	NA
"Cyp2ab1"	0	NA	NA	NA	NA	NA
"Abcc5"	6.32844269224403	0.269775484284015	0.793001619635471	0.340195376155758	0.733709400049273	0.999227153164369
"Eif2b5"	8.46260851045387	0.86400514593769	0.72299837237084	1.19503055463938	0.232075092499963	0.999227153164369
"Dvl3"	1.00683717378865	-0.045290956387417	0.925322596782049	-0.0489461259726318	0.960962229679631	NA
